ITYP,INR,Datum,Art,Betreff,DOKTYP,DOKTYP_LANG,HIS_URL,VHG,VHG2,Fraktionen,THEMEN,SW,EUROVOC,DocumentLinks
A,285,18.03.2014,A(E),Falschaussagen gegenüber dem Rechnungshof,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/285,ANTR,SELBST,"[""T""]","[""Budget und Finanzen"",""Parlament und Demokratie""]","[""RECHNUNGSHOF""]","[""Haushaltskontrolle""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/285/imfname_342668.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/285/fname_342764.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/285/fnameorig_342764.html', 'type': 'HTML'}]"
A,289,18.03.2014,A(E),Schaffung eines Maßnahmenpakets im Bankenbereich,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/289,ANTR,SELBST,"[""F""]","[""Budget und Finanzen""]","[""KREDITWESEN""]","[""Finanzwesen""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/289/imfname_342721.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/289/fname_342734.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/289/fnameorig_342734.html', 'type': 'HTML'}]"
A,294,26.03.2014,A(E),Bericht des Bundesministers für Justiz über die Fortschritte der Reformgruppe zum Strafgesetzbuch,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/294,ANTR,SELBST,"[""F""]","[""Inneres und Recht""]","[""STRAFRECHT""]","[""Strafrecht""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/294/imfname_343549.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/294/fname_343592.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/294/fnameorig_343592.html', 'type': 'HTML'}]"
A,297,26.03.2014,A(E),Erweiterung der Zuständigkeiten des Rechnungshofes,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/297,ANTR,SELBST,"[""G""]","[""Budget und Finanzen"",""Parlament und Demokratie""]","[""RECHNUNGSHOF""]","[""Haushaltskontrolle""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/297/imfname_343669.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/297/fname_343670.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/297/fnameorig_343670.html', 'type': 'HTML'}]"
A,328,27.03.2014,A(E),Investitionsfreibetrag für thermische Sanierungsmaßnahmen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/328,ANTR,SELBST,"[""G""]","[""Budget und Finanzen"",""Wirtschaft""]","[""BAUWESEN"",""STEUERN UND GEBÜHREN""]","[""Bauindustrie und öffentliches Bauwesen"",""Baupolitik"",""Steuerwesen""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/328/imfname_344015.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/328/fname_344265.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/328/fnameorig_344265.html', 'type': 'HTML'}]"
A,329,27.03.2014,A(E),Wirtschaft und Menschenrechte,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/329,ANTR,SELBST,"[""G""]","[""Inneres und Recht"",""Wirtschaft""]","[""MENSCHENRECHTE"",""WIRTSCHAFTSPOLITIK""]","[""Menschenrechte"",""Wirtschaft""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/329/imfname_344014.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/329/fname_344266.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/329/fnameorig_344266.html', 'type': 'HTML'}]"
A,341,27.03.2014,A,"Umsatzsteuergesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXV/A/341,ANTR,SELBST,"[""G""]","[""Budget und Finanzen""]","[""STEUERN UND GEBÜHREN""]","[""Steuerwesen""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXV/A/341/imfname_344035.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/341/fname_344357.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/341/fnameorig_344357.html', 'type': 'HTML'}]"
A,351,27.03.2014,A(E),Entfall der Pflichtversicherung in der gesetzlichen Pensionsversicherung aufgrund von Erwerbstätigkeit in der Pension,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/351,ANTR,SELBST,"[""N""]","[""Soziales""]","[""SOZIALVERSICHERUNG VI""]","[""soziale Sicherheit""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/351/imfname_344049.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/351/fname_344301.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/351/fnameorig_344301.html', 'type': 'HTML'}]"
A,356,27.03.2014,A(E),Wettbewerbsgleichheit durch einheitliche CSR (Corporate Social Responsibility)-Regeln,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/356,ANTR,SELBST,"[""G""]","[""Wirtschaft""]","[""WIRTSCHAFTSPOLITIK""]","[""Wirtschaft""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/356/imfname_344167.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/356/fname_344296.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/356/fnameorig_344296.html', 'type': 'HTML'}]"
A,357,27.03.2014,A(E),"Umsetzung der RFT (Rat für Forschung und Technologieentwicklung)-Forderung nach einem ""Jahrzehnt der Priorität für Universitäten und Forschung""",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/357,ANTR,SELBST,"[""N""]","[""Innovation, Technologie und Forschung""]","[""WISSENSCHAFT UND FORSCHUNG""]","[""Forschung und geistiges Eigentum"",""Wissenschaften""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/357/imfname_344169.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/357/fname_344502.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/357/fnameorig_344502.html', 'type': 'HTML'}]"
A,358,27.03.2014,A(E),"""Open Data"" in Österreich",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/358,ANTR,SELBST,"[""N""]","[""Information und Medien""]","[""DATENVERARBEITUNG""]","[""Informatik"",""Information und Informationsverarbeitung""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/358/imfname_344168.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/358/fname_344297.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/358/fnameorig_344297.html', 'type': 'HTML'}]"
A,371,24.04.2014,ARH2,Gebarungsüberprüfung gem. § 99 Abs. 2 GOG betr. Vergaben im Rahmen des Unternehmensliquiditätsstärkungsgesetzes (ULSG),ARH2,Verlangen auf Gebarungsüberprüfung durch den Rechnungshof,/gegenstand/XXV/A/371,ANTR,SELBST,"[""N"",""T""]","[""Budget und Finanzen"",""Parlament und Demokratie""]","[""GESCHÄFTSORDNUNG DES NATIONALRATES"",""RECHNUNGSHOF"",""GO-NR PRÜFUNGSAUFTRÄGE RECHNUNGSHOF""]","[""Geschäftsordnung des Parlaments"",""Haushaltskontrolle""]","[{'title': 'Antrag gem. § 99 Abs.2  (gescanntes Original)', 'link': '/dokument/XXV/A/371/imfname_347248.pdf', 'type': 'PDF'}, {'title': 'Antrag gem. § 99 Abs.2  (textinterpretierte Version)', 'link': '/dokument/XXV/A/371/fname_347363.pdf', 'type': 'PDF'}, {'title': 'Antrag gem. § 99 Abs.2  (textinterpretierte Version)', 'link': '/dokument/XXV/A/371/fnameorig_347363.html', 'type': 'HTML'}]"
A,383,24.04.2014,A(E),"Entbürokratisierung der Antragstellung der ""Rot-Weiß-Rot-Karte""",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/383,ANTR,SELBST,"[""N""]","[""Arbeit""]","[""ARBEITSMARKT""]","[""Beschäftigung und Arbeitsbedingungen""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/383/imfname_347388.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/383/fname_347472.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/383/fnameorig_347472.html', 'type': 'HTML'}]"
A,394,29.04.2014,A(E),die Aufhebung des Adoptionsverbots für Homosexuelle,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/394,ANTR,SELBST,"[""G""]","[""Inneres und Recht""]","[""ZIVILRECHT""]","[""Bürgerliches Recht""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/394/imfname_348155.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/394/fname_348166.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/394/fnameorig_348166.html', 'type': 'HTML'}]"
A,399,29.04.2014,A(E),Ratifizierung des Vertrages von Marrakesch,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/399,ANTR,SELBST,"[""T""]","[""Soziales""]","[""MENSCHEN MIT BEHINDERUNG""]","[""Behinderter""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/399/imfname_348200.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/399/fname_348210.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/399/fnameorig_348210.html', 'type': 'HTML'}]"
A,404,29.04.2014,A(E),"Bekämpfung von ""Energiearmut""",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/404,ANTR,SELBST,"[""N""]","[""Klima, Umwelt und Energie"",""Soziales""]","[""ENERGIEWIRTSCHAFT"",""SOZIALPOLITIK""]","[""Energie"",""Sozialpolitik""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/404/imfname_348231.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/404/fname_348239.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/404/fnameorig_348239.html', 'type': 'HTML'}]"
A,405,29.04.2014,A(E),Jahresarbeitszeitmodell im Tourismus,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/405,ANTR,SELBST,"[""N""]","[""Arbeit"",""Wirtschaft""]","[""ARBEITSMARKT"",""ARBEITSRECHT I"",""FREMDENVERKEHR""]","[""Arbeitsrecht"",""Beschäftigung und Arbeitsbedingungen"",""Tourismus""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/405/imfname_348230.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/405/fname_348240.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/405/fnameorig_348240.html', 'type': 'HTML'}]"
A,415,30.04.2014,A(E),"Kennzeichnung von Lebensmitteln, die gentechnisch veränderte Organismen (GVO) enthalten",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/415,ANTR,SELBST,"[""F""]","[""Gesundheit und Ernährung""]","[""LEBENSMITTEL""]","[""Agrarerzeugnisse und Lebensmittel""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/415/imfname_348431.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/415/fname_348607.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/415/fnameorig_348607.html', 'type': 'HTML'}]"
A,425,20.05.2014,A(E),Werbungen an Schulen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/425,ANTR,SELBST,"[""G""]","[""Bildung""]","[""BILDUNGSWESEN VIII""]","[""Bildung"",""Organisation des Unterrichtswesens""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/425/imfname_350757.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/425/fname_350781.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/425/fnameorig_350781.html', 'type': 'HTML'}]"
A,436,22.05.2014,A(E),"Dienstfreistellung von Bediensteten des öffentlichen Dienstes, die Mitglied der Freiwilligen Feuerwehr sind und die erforderlichen budgetären Vorkehrungen zur Aufrechterhaltung ihrer Einsatzfähigkeit",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/436,ANTR,SELBST,"[""F""]","[""Inneres und Recht""]","[""ÖFFENTLICHER DIENST""]","[""öffentliche Verwaltung"",""öffentlicher Dienst""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/436/imfname_351277.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/436/fname_351278.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/436/fnameorig_351278.html', 'type': 'HTML'}]"
A,438,22.05.2014,A(E),ersatzlose Streichung der Sektsteuer,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/438,ANTR,SELBST,"[""F""]","[""Budget und Finanzen""]","[""STEUERN UND GEBÜHREN""]","[""Steuerwesen""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/438/imfname_351275.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/438/fname_351280.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/438/fnameorig_351280.html', 'type': 'HTML'}]"
A,447,23.05.2014,A(E),Konzept Generalüberholung des österreichischen Gesundheitswesens,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/447,ANTR,SELBST,"[""F""]","[""Gesundheit und Ernährung""]","[""GESUNDHEIT""]","[""Gesundheit""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/447/imfname_351469.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/447/fname_351493.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/447/fnameorig_351493.html', 'type': 'HTML'}]"
A,453,23.05.2014,A,"Angestelltengesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXV/A/453,ANTR,SELBST,"[""G""]","[""Arbeit""]","[""ARBEITSRECHT I"",""GESCHÄFTSORDNUNG DES NATIONALRATES"",""GO-NR ERSTE LESUNGEN, ANTRÄGE/VERLANGEN""]","[""Arbeitsrecht""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXV/A/453/imfname_351509.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/453/fname_351521.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/453/fnameorig_351521.html', 'type': 'HTML'}]"
A,454,23.05.2014,A(E),Einrichtung einer weisungsfreien Sportombudsstelle,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/454,ANTR,SELBST,"[""G""]","[""Sport""]","[""SPORT""]","[""Sport""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/454/imfname_351508.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/454/fname_351523.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/454/fnameorig_351523.html', 'type': 'HTML'}]"
A,464,12.06.2014,A,"Gelegenheitsverkehrs-Gesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXV/A/464,ANTR,SELBST,"[""S"",""V""]","[""Wirtschaft""]","[""HANDEL, GEWERBE UND INDUSTRIE""]","[""Handel"",""Industrie"",""Unternehmen und Wettbewerb""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXV/A/464/imfname_353863.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/464/fname_353997.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/464/fnameorig_353997.html', 'type': 'HTML'}]"
A,465,12.06.2014,A,"Bundesbezügegesetz, Parlamentsmitarbeiterinnen- und Parlamentsmitarbeitergesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXV/A/465,ANTR,SELBST,"[""S"",""V""]","[""Parlament und Demokratie""]","[""NATIONALRAT V""]","[""direkt gewählte Kammer""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXV/A/465/imfname_353865.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/465/fname_353995.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/465/fnameorig_353995.html', 'type': 'HTML'}]"
A,471,12.06.2014,A(E),Grenzwerte für Plastik im Abwasser,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/471,ANTR,SELBST,"[""G""]","[""Klima, Umwelt und Energie""]","[""UMWELTSCHUTZ""]","[""Umwelt""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/471/imfname_354006.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/471/fname_354030.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/471/fnameorig_354030.html', 'type': 'HTML'}]"
A,474,12.06.2014,A(E),Verbot von Mikroplastik,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/474,ANTR,SELBST,"[""G""]","[""Klima, Umwelt und Energie""]","[""UMWELTSCHUTZ""]","[""Umwelt""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/474/imfname_354003.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/474/fname_354033.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/474/fnameorig_354033.html', 'type': 'HTML'}]"
A,480,12.06.2014,A(E),Mindesthöhe von Verkehrszeichen zum Schutze blinder und stark sehbehinderter Menschen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/480,ANTR,SELBST,"[""F""]","[""Verkehr und Infrastruktur""]","[""VERKEHR I""]","[""Straßenverkehr""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/480/imfname_354051.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/480/fname_354096.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/480/fnameorig_354096.html', 'type': 'HTML'}]"
A,483,12.06.2014,A(E),Sicherstellung des Kostenersatzes für alternative Heilmethoden,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/483,ANTR,SELBST,"[""F""]","[""Gesundheit und Ernährung""]","[""GESUNDHEIT""]","[""Gesundheit""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/483/imfname_354048.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/483/fname_354098.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/483/fnameorig_354098.html', 'type': 'HTML'}]"
A,487,12.06.2014,A(E),regionale Wertschöpfung im Bestbieterprinzip bei der Vergabe von Bauaufträgen für österreichische Arbeitsplätze,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/487,ANTR,SELBST,"[""T""]","[""Arbeit"",""Inneres und Recht"",""Wirtschaft""]","[""ARBEITSMARKT"",""BAUWESEN"",""ÖFFENTLICHER DIENST""]","[""Bauindustrie und öffentliches Bauwesen"",""Baupolitik"",""Beschäftigung und Arbeitsbedingungen"",""öffentliche Verwaltung"",""öffentlicher Dienst""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/487/imfname_354090.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/487/fname_354104.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/487/fnameorig_354104.html', 'type': 'HTML'}]"
A,489,12.06.2014,A,"Wasserrechtsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXV/A/489,ANTR,SELBST,"[""V"",""S""]","[""Klima, Umwelt und Energie""]","[""WASSERRECHT""]","[""Wasserbewirtschaftung""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXV/A/489/imfname_354112.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/489/fname_354134.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/489/fnameorig_354134.html', 'type': 'HTML'}]"
A,496,12.06.2014,A,"Allgemeines bürgerliches Gesetzbuch, Änderung",A,Selbständiger Antrag,/gegenstand/XXV/A/496,ANTR,SELBST,"[""N""]","[""Inneres und Recht""]","[""ZIVILRECHT""]","[""Bürgerliches Recht""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXV/A/496/imfname_354144.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/496/fname_354172.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/496/fnameorig_354172.html', 'type': 'HTML'}]"
A,497,12.06.2014,A(E),Reformierung des Eherechts,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/497,ANTR,SELBST,"[""N""]","[""Inneres und Recht""]","[""ZIVILRECHT""]","[""Bürgerliches Recht""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/497/imfname_354143.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/497/fname_354174.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/497/fnameorig_354174.html', 'type': 'HTML'}]"
A,520,12.06.2014,A(E),Einführung einer Investitionsförderung für Umrüstung auf oder Neukauf von Traktoren mit Pflanzenölantrieb,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/520,ANTR,SELBST,"[""F""]","[""Land- und Forstwirtschaft""]","[""LAND- UND FORSTWIRTSCHAFT""]","[""Land- und Forstwirtschaft, Fischerei""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/520/imfname_354197.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/520/fname_354208.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/520/fnameorig_354208.html', 'type': 'HTML'}]"
A,523,12.06.2014,A(E),Übernahme der Kosten für das Lehrpersonal an nichtkonfessionellen Schulen in freier Trägerschaft,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXV/A/523,ANTR,SELBST,"[""N""]","[""Bildung""]","[""BILDUNGSWESEN VIII""]","[""Bildung"",""Organisation des Unterrichtswesens""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXV/A/523/imfname_354200.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/523/fname_354205.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/523/fnameorig_354205.html', 'type': 'HTML'}]"
A,525,25.06.2014,A,"ÖIAG-Gesetz 2000, Änderung",A,Selbständiger Antrag,/gegenstand/XXV/A/525,ANTR,SELBST,"[""G""]","[""Wirtschaft""]","[""ÖFFENTLICHE UNTERNEHMEN""]","[""Öffentlicher Sektor""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXV/A/525/imfname_355454.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/525/fname_355512.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXV/A/525/fnameorig_355512.html', 'type': 'HTML'}]"
