ITYP,INR,Datum,Art,Betreff,DOKTYP,DOKTYP_LANG,HIS_URL,VHG,VHG2,Fraktionen,THEMEN,SW,EUROVOC,DocumentLinks
A,350,26.09.2018,A(E),Studie zur Evaluierung der Buchpreisbindung,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVI/A/350,ANTR,SELBST,"[""N""]","[""Budget und Finanzen"",""Europäische Union"",""Kultur"",""Wirtschaft""]","[""EUROPÄISCHE INTEGRATION"",""KUNST UND KULTUR"",""PREISE""]","[""Europäische Union"",""Kulturpolitik"",""Kunst"",""Preis""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVI/A/350/imfname_711013.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/350/fname_711402.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/350/fnameorig_711402.html', 'type': 'HTML'}]"
A,355,26.09.2018,A(E),Ausweisung von Pensionsansprüchen aus der betrieblichen Vorsorge am Pensionskonto,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVI/A/355,ANTR,SELBST,"[""N""]","[""Soziales""]","[""PENSIONSSYSTEM""]","[""Altersversorgungssystem""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVI/A/355/imfname_711042.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/355/fname_711422.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/355/fnameorig_711422.html', 'type': 'HTML'}]"
A,356,26.09.2018,A(E),Anpassung pensionsrechtlicher Zu- und Abschläge,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVI/A/356,ANTR,SELBST,"[""N""]","[""Soziales""]","[""PENSIONSSYSTEM""]","[""Altersversorgungssystem""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVI/A/356/imfname_711048.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/356/fname_711425.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/356/fnameorig_711425.html', 'type': 'HTML'}]"
A,358,26.09.2018,A(E),Einführung eines Weiterbildungskontos,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVI/A/358,ANTR,SELBST,"[""N""]","[""Bildung""]","[""BILDUNGSWESEN VII""]","[""Erwachsenenbildung""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVI/A/358/imfname_711070.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/358/fname_711421.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/358/fnameorig_711421.html', 'type': 'HTML'}]"
A,368,26.09.2018,A(E),Schubhaft in österreichischen (Polizei-)Anhaltezentren,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVI/A/368,ANTR,SELBST,"[""PJ""]","[""Inneres und Recht"",""Innovation, Technologie und Forschung""]","[""SICHERHEITSWESEN"",""STATISTIK"",""AUSLÄNDER:IN""]","[""ausländischer Staatsangehöriger"",""öffentliche Sicherheit"",""Statistik""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVI/A/368/imfname_711129.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVI/A/368/fname_711783.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVI/A/368/fnameorig_711783.html', 'type': 'HTML'}]"
A,373,26.09.2018,A,"Geschäftsordnungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXVI/A/373,ANTR,SELBST,"[""PJ""]","[""Parlament und Demokratie""]","[""ERSTE LESUNGEN"",""GESCHÄFTSORDNUNG DES NATIONALRATES""]","[""Geschäftsordnung des Parlaments"",""Gesetzgebungsverfahren""]","[{'title': 'Selbständiger Antrag (gescanntes Original)', 'link': '/dokument/XXVI/A/373/imfname_711161.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (textinterpretierte Version)', 'link': '/dokument/XXVI/A/373/fname_712100.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (textinterpretierte Version)', 'link': '/dokument/XXVI/A/373/fnameorig_712100.html', 'type': 'HTML'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/373/fname_712118.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/373/fnameorig_712118.html', 'type': 'HTML'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/373/fname_712127.pdf', 'type': 'PDF'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/373/fnameorig_712127.html', 'type': 'HTML'}]"
A,390,26.09.2018,A(E),gravierende Verschlechterung der Menschenrechtssituation in Ägypten seit der Machtübernahme durch Abdel Fattah Al-Sisi,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVI/A/390,ANTR,SELBST,"[""S""]","[""Außenpolitik"",""Inneres und Recht""]","[""MENSCHENRECHTE"",""AUSSENPOLITIK""]","[""Internationale Beziehungen"",""Menschenrechte""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVI/A/390/imfname_711181.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/390/fname_711467.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/390/fnameorig_711467.html', 'type': 'HTML'}]"
A,395,26.09.2018,A(E),7-Punkte-Programm gegen den Klimawandel,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVI/A/395,ANTR,SELBST,"[""S""]","[""Klima, Umwelt und Energie""]","[""ENERGIEWIRTSCHAFT"",""UMWELTSCHUTZ""]","[""Energie"",""Umwelt""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVI/A/395/imfname_711298.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/395/fname_711493.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/395/fnameorig_711493.html', 'type': 'HTML'}]"
A,401,26.09.2018,A(E),herrschende Menschenrechtsverstöße in Nicaragua,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVI/A/401,ANTR,SELBST,"[""F"",""V"",""PJ"",""S"",""N""]","[""Außenpolitik"",""Inneres und Recht""]","[""MENSCHENRECHTE"",""AUSSENPOLITIK""]","[""Internationale Beziehungen"",""Menschenrechte""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVI/A/401/imfname_711347.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/401/fname_711433.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/401/fnameorig_711433.html', 'type': 'HTML'}]"
A,404,18.10.2018,A(E),Klima schützen - jetzt!  - Dringlicher Antrag,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVI/A/404,ANTR,SELBST,"[""PJ""]","[""Budget und Finanzen"",""Klima, Umwelt und Energie"",""Verkehr und Infrastruktur""]","[""STEUERN UND GEBÜHREN"",""UMWELTSCHUTZ"",""VERKEHR V"",""ANTRÄGE, DRINGLICHE""]","[""Parlamentsdebatte"",""Steuerwesen"",""Umwelt"",""Verkehr""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVI/A/404/imfname_714553.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVI/A/404/fname_714588.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVI/A/404/fnameorig_714588.html', 'type': 'HTML'}]"
A,417,24.10.2018,A(E),Digitale Akteneinsicht,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVI/A/417,ANTR,SELBST,"[""PJ""]","[""Information und Medien"",""Inneres und Recht""]","[""RECHTSPFLEGE"",""INFORMATION UND INFORMATIONSVERARBEITUNG""]","[""Gerichtswesen"",""Informatik"",""Information und Informationsverarbeitung""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVI/A/417/imfname_715842.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVI/A/417/fname_715881.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVI/A/417/fnameorig_715881.html', 'type': 'HTML'}]"
A,419,24.10.2018,A(E),Schaffung eines einheitlichen e-Akts,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVI/A/419,ANTR,SELBST,"[""PJ""]","[""Information und Medien"",""Inneres und Recht""]","[""RECHTSPFLEGE"",""VERWALTUNGSREFORM"",""INFORMATION UND INFORMATIONSVERARBEITUNG""]","[""Gerichtswesen"",""Informatik"",""Information und Informationsverarbeitung"",""Verwaltungsreform""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVI/A/419/imfname_715852.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVI/A/419/fname_715894.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVI/A/419/fnameorig_715894.html', 'type': 'HTML'}]"
A,424,24.10.2018,A(E),Umsetzung zukunftsfähiger Mobilitätstechnologien,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVI/A/424,ANTR,SELBST,"[""N""]","[""Innovation, Technologie und Forschung"",""Klima, Umwelt und Energie"",""Verkehr und Infrastruktur""]","[""ENERGIEWIRTSCHAFT"",""VERKEHR V"",""WISSENSCHAFT UND FORSCHUNG""]","[""Energie"",""Forschung und geistiges Eigentum"",""Verkehr"",""Wissenschaften""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVI/A/424/imfname_715871.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/424/fname_716556.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/424/fnameorig_716556.html', 'type': 'HTML'}]"
A,430,24.10.2018,A(E),"Ausbau des Schutzes insbesondere von Frauen vor sexuellen Belästigungen, Beschimpfungen, Beleidigungen und Drohungen im Netz",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVI/A/430,ANTR,SELBST,"[""PJ"",""N"",""S""]","[""Frauen und Gleichbehandlung"",""Information und Medien"",""Inneres und Recht""]","[""STRAFRECHT"",""INTERNET"",""FRAUEN UND GLEICHBEHANDLUNG""]","[""Frau"",""Gleichbehandlung"",""Internet"",""Strafrecht""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVI/A/430/imfname_715899.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/430/fname_715910.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/430/fnameorig_715910.html', 'type': 'HTML'}]"
A,432,24.10.2018,A(E),aktuelle politische Situation in Venezuela,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVI/A/432,ANTR,SELBST,"[""N"",""PJ"",""V"",""S"",""F""]","[""Außenpolitik""]","[""AUSSENPOLITIK""]","[""Internationale Beziehungen""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVI/A/432/imfname_715909.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/432/fname_716054.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/432/fnameorig_716054.html', 'type': 'HTML'}]"
A,448,25.10.2018,A(E),"Modernisierung, Stärkung und Absicherung der gemeinnützigen Wohnungswirtschaft, Schritte zur Verländerung der WBIB",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVI/A/448,ANTR,SELBST,"[""V"",""F""]","[""Soziales""]","[""WOHNUNGSWESEN""]","[""Wohnungspolitik""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVI/A/448/imfname_716533.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/448/fname_717827.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/448/fnameorig_717827.html', 'type': 'HTML'}]"
A,457,16.11.2018,A,"Parteiengesetz 2012, Änderung",A,Selbständiger Antrag,/gegenstand/XXVI/A/457,ANTR,SELBST,"[""S""]","[""Inneres und Recht"",""Parlament und Demokratie""]","[""POLITISCHE PARTEIEN""]","[""Politische Partei""]","[{'title': 'Selbständiger Antrag (gescanntes Original)', 'link': '/dokument/XXVI/A/457/imfname_721590.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/457/fname_721686.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/457/fnameorig_721686.html', 'type': 'HTML'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/457/fname_722014.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/457/fnameorig_722014.html', 'type': 'HTML'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/457/fname_722042.pdf', 'type': 'PDF'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/457/fnameorig_722042.html', 'type': 'HTML'}]"
A,459,16.11.2018,A(E),Wahlkampfkostenbeschränkung,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVI/A/459,ANTR,SELBST,"[""N""]","[""Inneres und Recht"",""Parlament und Demokratie""]","[""POLITISCHE PARTEIEN"",""WAHLEN""]","[""Politische Partei"",""Wahl""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVI/A/459/imfname_721647.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/459/fname_721797.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/459/fnameorig_721797.html', 'type': 'HTML'}]"
A,460,16.11.2018,A(E),Einführung eines Freizeitzuschlags als Kompensation für den Zwölfstundentag,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVI/A/460,ANTR,SELBST,"[""PJ""]","[""Arbeit""]","[""ARBEITSRECHT I""]","[""Arbeitsrecht""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVI/A/460/imfname_721683.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVI/A/460/fname_721728.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVI/A/460/fnameorig_721728.html', 'type': 'HTML'}]"
A,468,21.11.2018,A(E),Sachbezug konsistent gestalten,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVI/A/468,ANTR,SELBST,"[""N""]","[""Budget und Finanzen"",""Verkehr und Infrastruktur""]","[""STEUERN UND GEBÜHREN"",""VERKEHR I""]","[""Steuerwesen"",""Straßenverkehr""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVI/A/468/imfname_722479.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/468/fname_722900.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/468/fnameorig_722900.html', 'type': 'HTML'}]"
A,495,22.11.2018,A,"Schulunterrichtsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXVI/A/495,ANTR,SELBST,"[""V"",""F""]","[""Bildung"",""Inneres und Recht"",""Kultur""]","[""BILDUNGSWESEN VIII"",""BUNDESVERFASSUNG"",""ABSTIMMUNGEN, NAMENTLICHE"",""RELIGION""]","[""Bildung"",""namentliche Abstimmung"",""Organisation des Unterrichtswesens"",""Religion"",""Verfassung""]","[{'title': 'Selbständiger Antrag (gescanntes Original)', 'link': '/dokument/XXVI/A/495/imfname_722814.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/495/fname_722909.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/495/fnameorig_722909.html', 'type': 'HTML'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/495/fname_723008.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/495/fnameorig_723008.html', 'type': 'HTML'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/495/fname_724300.pdf', 'type': 'PDF'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/495/fnameorig_724300.html', 'type': 'HTML'}]"
A,506,22.11.2018,A,"Wirtschaftskammergesetz 1998, Änderung (WKG-Novelle 2018)",A,Selbständiger Antrag,/gegenstand/XXVI/A/506,ANTR,SELBST,"[""V"",""F""]","[""Wirtschaft""]","[""HANDEL, GEWERBE UND INDUSTRIE""]","[""Handel"",""Industrie"",""Unternehmen und Wettbewerb""]","[{'title': 'Selbständiger Antrag (gescanntes Original)', 'link': '/dokument/XXVI/A/506/imfname_722906.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/506/fname_723148.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/506/fnameorig_723148.html', 'type': 'HTML'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/506/fname_723553.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/506/fnameorig_723553.html', 'type': 'HTML'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/506/fname_723872.pdf', 'type': 'PDF'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/506/fnameorig_723872.html', 'type': 'HTML'}]"
A,177,21.03.2018,A(E),Eintrittsrechte im MRG,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVI/A/177,ANTR,SELBST,"[""N""]","[""Soziales""]","[""WOHNUNGSWESEN""]","[""Wohnungspolitik""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVI/A/177/imfname_686531.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/177/fname_686572.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/177/fnameorig_686572.html', 'type': 'HTML'}]"
A,179,21.03.2018,A,"Bundes-Verfassungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXVI/A/179,ANTR,SELBST,"[""N""]","[""Inneres und Recht""]","[""BUNDESVERFASSUNG"",""VERFASSUNGS- UND VERWALTUNGSGERICHTSBARKEIT""]","[""Verfassung"",""Verfassungsgerichtsbarkeit"",""Verwaltungsgerichtsbarkeit""]","[{'title': 'Selbständiger Antrag (gescanntes Original)', 'link': '/dokument/XXVI/A/179/imfname_686538.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion) (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/179/fname_686566.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion) (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/179/fnameorig_686566.html', 'type': 'HTML'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/179/fname_693271.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/179/fnameorig_693271.html', 'type': 'HTML'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/179/fname_695354.pdf', 'type': 'PDF'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/179/fnameorig_695354.html', 'type': 'HTML'}]"
A,183,21.03.2018,A,"Nachhaltigkeit, Tierschutz u.a., Änderung",A,Selbständiger Antrag,/gegenstand/XXVI/A/183,ANTR,SELBST,"[""PJ""]","[""Inneres und Recht"",""Soziales""]","[""BUNDESVERFASSUNG"",""ERSTE LESUNGEN"",""SOZIALPOLITIK""]","[""Gesetzgebungsverfahren"",""Sozialpolitik"",""Verfassung""]","[{'title': 'Selbständiger Antrag (gescanntes Original)', 'link': '/dokument/XXVI/A/183/imfname_686580.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion) (textinterpretierte Version)', 'link': '/dokument/XXVI/A/183/fname_686586.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion) (textinterpretierte Version)', 'link': '/dokument/XXVI/A/183/fnameorig_686586.html', 'type': 'HTML'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/183/fname_689878.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/183/fnameorig_689878.html', 'type': 'HTML'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/183/fname_689892.pdf', 'type': 'PDF'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/183/fnameorig_689892.html', 'type': 'HTML'}]"
A,185,22.03.2018,A(E),"Schaffung der Möglichkeit, Väterkarenz auch im Anschluss an den Familienzeitbonus in Anspruch zu nehmen",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVI/A/185,ANTR,SELBST,"[""PJ""]","[""Arbeit"",""Familie und Generationen"",""Parlament und Demokratie""]","[""ARBEITSRECHT I"",""FAMILIENPOLITIK"",""GESCHÄFTSORDNUNG DES NATIONALRATES"",""GO-NR SONSTIGE GESCHÄFTSORDNUNGSANGELEGENHEITEN""]","[""Arbeitsrecht"",""Familie"",""Geschäftsordnung des Parlaments""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVI/A/185/imfname_686724.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVI/A/185/fname_687107.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVI/A/185/fnameorig_687107.html', 'type': 'HTML'}]"
A,188,22.03.2018,A,"Datenschutzgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXVI/A/188,ANTR,SELBST,"[""S"",""F"",""V""]","[""Information und Medien"",""Inneres und Recht""]","[""BUNDESVERFASSUNG"",""INFORMATION UND INFORMATIONSVERARBEITUNG""]","[""Informatik"",""Information und Informationsverarbeitung"",""Verfassung""]","[{'title': 'Selbständiger Antrag (gescanntes Original)', 'link': '/dokument/XXVI/A/188/imfname_686845.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion) (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/188/fname_687266.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion) (elektr. übermittelte Version)', 'link': '/dokument/XXVI/A/188/fnameorig_687266.html', 'type': 'HTML'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/188/fname_693273.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/188/fnameorig_693273.html', 'type': 'HTML'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/188/fname_694939.pdf', 'type': 'PDF'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVI/A/188/fnameorig_694939.html', 'type': 'HTML'}]"
A,193,17.04.2018,A(E),faire Ausgestaltung des Familienbonus Plus sowie des Kindermehrbetrages,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVI/A/193,ANTR,SELBST,"[""PJ""]","[""Budget und Finanzen"",""Familie und Generationen""]","[""FAMILIENPOLITIK"",""STEUERN UND GEBÜHREN""]","[""Familie"",""Steuerwesen""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVI/A/193/imfname_689899.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVI/A/193/fname_689912.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVI/A/193/fnameorig_689912.html', 'type': 'HTML'}]"
A,197,18.04.2018,A(E),Rechtsanspruch auf Pflegekarenz und Pflegeteilzeit,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVI/A/197,ANTR,SELBST,"[""PJ""]","[""Arbeit"",""Gesundheit und Ernährung"",""Soziales""]","[""ARBEITSRECHT I"",""PFLEGE UND BETREUUNG""]","[""Arbeitsrecht"",""Betreuung von Pflegebedürftigen"",""Krankenpflege""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVI/A/197/imfname_690179.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVI/A/197/fname_690224.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVI/A/197/fnameorig_690224.html', 'type': 'HTML'}]"
