ITYP,INR,Datum,Art,Betreff,DOKTYP,DOKTYP_LANG,HIS_URL,VHG,VHG2,Fraktionen,THEMEN,SW,EUROVOC,DocumentLinks
A,1115,20.11.2020,A(E),Sommerschule für alle Schülerinnen und Schüler ermöglichen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/1115,ANTR,SELBST,"[""F""]","[""Bildung"",""Gesundheit und Ernährung""]","[""BILDUNGSWESEN VIII"",""GESUNDHEIT""]","[""Bildung"",""Gesundheit"",""Organisation des Unterrichtswesens""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/1115/imfname_850049.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/1115/fname_850154.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/1115/fnameorig_850154.html', 'type': 'HTML'}]"
A,1120,20.11.2020,A,"Epidemiegesetz, Bundesgesetz über Krankenanstalten und Kuranstalten u.a., Änderung",A,Selbständiger Antrag,/gegenstand/XXVII/A/1120,ANTR,SELBST,"[""V"",""G""]","[""Gesundheit und Ernährung"",""Inneres und Recht""]","[""GESUNDHEIT"",""ZIVILSCHUTZ""]","[""Gesundheit"",""Zivilschutz""]","[{'title': 'Selbständiger Antrag (gescanntes Original)', 'link': '/dokument/XXVII/A/1120/imfname_850062.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/1120/fname_850196.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/1120/fnameorig_850196.html', 'type': 'HTML'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/1120/fname_850910.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/1120/fnameorig_850910.html', 'type': 'HTML'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/1120/fname_851985.pdf', 'type': 'PDF'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/1120/fnameorig_851985.html', 'type': 'HTML'}]"
A,1122,26.11.2020,A(E),Vorschlag für ein Gesamtkonzept für Wirtschaftshilfen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/1122,ANTR,SELBST,"[""N""]","[""Gesundheit und Ernährung"",""Wirtschaft""]","[""GESUNDHEIT"",""WIRTSCHAFTSPOLITIK""]","[""Gesundheit"",""Wirtschaft""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/1122/imfname_851098.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/1122/fname_851190.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/1122/fnameorig_851190.html', 'type': 'HTML'}]"
A,1144,10.12.2020,A(E),Einfluss österreichischer EZA in Fokusländern in Krisen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/1144,ANTR,SELBST,"[""N""]","[""Außenpolitik""]","[""ENTWICKLUNGSZUSAMMENARBEIT""]","[""Politik der Zusammenarbeit""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/1144/imfname_854011.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/1144/fname_854367.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/1144/fnameorig_854367.html', 'type': 'HTML'}]"
A,1155,10.12.2020,A(E),Wahrung der Unabhängigkeit der ZiviltechnikerInnen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/1155,ANTR,SELBST,"[""S""]","[""Wirtschaft""]","[""HANDEL, GEWERBE UND INDUSTRIE""]","[""Handel"",""Industrie"",""Unternehmen und Wettbewerb""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/1155/imfname_854250.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/1155/fname_854605.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/1155/fnameorig_854605.html', 'type': 'HTML'}]"
A,1157,10.12.2020,A(E),Ausbau der Erwachsenenlehre für ArbeitnehmerInnen im Tourismus,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/1157,ANTR,SELBST,"[""S""]","[""Arbeit"",""Gesundheit und Ernährung"",""Wirtschaft""]","[""ARBEITSMARKT"",""FREMDENVERKEHR"",""GESUNDHEIT""]","[""Beschäftigung und Arbeitsbedingungen"",""Gesundheit"",""Tourismus""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/1157/imfname_854427.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/1157/fname_854599.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/1157/fnameorig_854599.html', 'type': 'HTML'}]"
A,1163,11.12.2020,A(E),betreffend abschlagsfreie Pension nach 45 Arbeitsjahren beibehalten und Rücknahme der Kürzung der Pensionen durch die Aliquotierung der ersten Anpassung,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/1163,ANTR,SELBST,"[""S""]","[""Soziales""]","[""PENSIONSSYSTEM""]","[""Altersversorgungssystem""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/1163/imfname_854594.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/1163/fname_854629.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/1163/fnameorig_854629.html', 'type': 'HTML'}]"
A,1166,11.12.2020,A(E),rasche Umsetzung der Änderungsrichtlinien zur Karzinogene Richtlinie in nationales Recht sowie Erarbeitung einer nationalen Strategie zum besseren Schutz vor gefährlichen Stoffen am Arbeitsplatz,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/1166,ANTR,SELBST,"[""S""]","[""Arbeit"",""Gesundheit und Ernährung""]","[""ARBEITSRECHT I"",""GESUNDHEIT""]","[""Arbeitsrecht"",""Gesundheit""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/1166/imfname_854609.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/1166/fname_854648.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/1166/fnameorig_854648.html', 'type': 'HTML'}]"
A,1169,11.12.2020,A(E),Beendigung der Förderung von Glyphosatprodukten und anderen Breitbandherbiziden durch öffentliche Steuermittel im Rahmen des Umweltprogramms des Programms für die ländliche Entwicklung (Säule 2 der GAP),A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/1169,ANTR,SELBST,"[""S""]","[""Klima, Umwelt und Energie"",""Land- und Forstwirtschaft""]","[""LAND- UND FORSTWIRTSCHAFT"",""UMWELTSCHUTZ""]","[""Land- und Forstwirtschaft, Fischerei"",""Umwelt""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/1169/imfname_854640.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/1169/fname_855633.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/1169/fnameorig_855633.html', 'type': 'HTML'}]"
A,1172,11.12.2020,A,"Rotkreuzgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXVII/A/1172,ANTR,SELBST,"[""G"",""V""]","[""Außenpolitik"",""Inneres und Recht""]","[""VÖLKERRECHT"",""ZIVILSCHUTZ""]","[""Völkerrecht"",""Zivilschutz""]","[{'title': 'Selbständiger Antrag (gescanntes Original)', 'link': '/dokument/XXVII/A/1172/imfname_854725.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/1172/fname_855669.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/1172/fnameorig_855669.html', 'type': 'HTML'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/1172/fname_856346.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/1172/fnameorig_856346.html', 'type': 'HTML'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/1172/fname_856709.pdf', 'type': 'PDF'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/1172/fnameorig_856709.html', 'type': 'HTML'}]"
A,1173,11.12.2020,A,"Freiwilligengesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXVII/A/1173,ANTR,SELBST,"[""V"",""G""]","[""Arbeit"",""Gesundheit und Ernährung""]","[""ARBEITSRECHT I"",""GESUNDHEIT""]","[""Arbeitsrecht"",""Gesundheit""]","[{'title': 'Selbständiger Antrag (gescanntes Original)', 'link': '/dokument/XXVII/A/1173/imfname_854729.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/1173/fname_855670.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/1173/fnameorig_855670.html', 'type': 'HTML'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/1173/fname_856353.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/1173/fnameorig_856353.html', 'type': 'HTML'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/1173/fname_856760.pdf', 'type': 'PDF'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/1173/fnameorig_856760.html', 'type': 'HTML'}]"
A,832,14.09.2020,A,"Berufsausbildungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXVII/A/832,ANTR,SELBST,"[""G"",""V""]","[""Arbeit"",""Familie und Generationen"",""Gesundheit und Ernährung""]","[""ARBEITSMARKT"",""ARBEITSRECHT I"",""GESUNDHEIT"",""JUGEND""]","[""Arbeitsrecht"",""Beschäftigung und Arbeitsbedingungen"",""Gesundheit"",""junger Mensch""]","[{'title': 'Selbständiger Antrag (gescanntes Original)', 'link': '/dokument/XXVII/A/832/imfname_826008.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/832/fname_826235.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/832/fnameorig_826235.html', 'type': 'HTML'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/832/fname_826324.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/832/fnameorig_826324.html', 'type': 'HTML'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/832/fname_826764.pdf', 'type': 'PDF'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/832/fnameorig_826764.html', 'type': 'HTML'}]"
A,847,23.09.2020,A(E),Zuversichtspaket: Neue Arbeitsplätze ermöglichen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/847,ANTR,SELBST,"[""N""]","[""Arbeit"",""Gesundheit und Ernährung""]","[""ARBEITSMARKT"",""GESUNDHEIT""]","[""Beschäftigung und Arbeitsbedingungen"",""Gesundheit""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/847/imfname_837083.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/847/fname_837800.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/847/fnameorig_837800.html', 'type': 'HTML'}]"
A,851,23.09.2020,A(E),Corona-Blum-Bonus 2020,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/851,ANTR,SELBST,"[""N""]","[""Arbeit"",""Familie und Generationen"",""Gesundheit und Ernährung""]","[""ARBEITSMARKT"",""GESUNDHEIT"",""JUGEND""]","[""Beschäftigung und Arbeitsbedingungen"",""Gesundheit"",""junger Mensch""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/851/imfname_837117.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/851/fname_837789.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/851/fnameorig_837789.html', 'type': 'HTML'}]"
A,860,23.09.2020,A(E),Langfristige Perspektiven für EZA,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/860,ANTR,SELBST,"[""N""]","[""Außenpolitik""]","[""ENTWICKLUNGSZUSAMMENARBEIT""]","[""Politik der Zusammenarbeit""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/860/imfname_837070.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/860/fname_837681.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/860/fnameorig_837681.html', 'type': 'HTML'}]"
A,861,23.09.2020,A(E),Zuversichtspaket: KMU Equity Fonds – Eigenkapital als Antikörper der Wirtschaftskrise,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/861,ANTR,SELBST,"[""N""]","[""Budget und Finanzen"",""Gesundheit und Ernährung"",""Wirtschaft""]","[""BUNDESHAUSHALT III"",""GESUNDHEIT"",""HANDEL, GEWERBE UND INDUSTRIE""]","[""Gesundheit"",""Handel"",""Industrie"",""Öffentliche Finanzen und Haushaltspolitik"",""Unternehmen und Wettbewerb""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/861/imfname_837079.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/861/fname_837702.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/861/fnameorig_837702.html', 'type': 'HTML'}]"
A,866,23.09.2020,A(E),Transparenzbericht über sämtliche Eingriffe in die Grund- und Freiheitsrechte,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/866,ANTR,SELBST,"[""F""]","[""Gesundheit und Ernährung"",""Inneres und Recht""]","[""MENSCHENRECHTE"",""BUNDESVERFASSUNG"",""GESUNDHEIT"",""SICHERHEITSWESEN"",""ZIVILSCHUTZ""]","[""Gesundheit"",""Menschenrechte"",""öffentliche Sicherheit"",""Verfassung"",""Zivilschutz""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/866/imfname_837134.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/866/fname_837177.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/866/fnameorig_837177.html', 'type': 'HTML'}]"
A,868,23.09.2020,A(E),Transparenz bei Straftaten gegen die Exekutive,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/868,ANTR,SELBST,"[""F""]","[""Information und Medien"",""Inneres und Recht""]","[""SICHERHEITSWESEN"",""STRAFRECHT"",""INFORMATION UND INFORMATIONSVERARBEITUNG""]","[""Informatik"",""Information und Informationsverarbeitung"",""öffentliche Sicherheit"",""Strafrecht""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/868/imfname_837160.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/868/fname_837205.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/868/fnameorig_837205.html', 'type': 'HTML'}]"
A,887,23.09.2020,A(E),Rücklagen auflösen und Kammerumlagen aussetzen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/887,ANTR,SELBST,"[""F""]","[""Gesundheit und Ernährung"",""Wirtschaft""]","[""GESUNDHEIT"",""HANDEL, GEWERBE UND INDUSTRIE""]","[""Gesundheit"",""Handel"",""Industrie"",""Unternehmen und Wettbewerb""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/887/imfname_837356.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/887/fname_837541.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/887/fnameorig_837541.html', 'type': 'HTML'}]"
A,889,23.09.2020,A(E),Maßnahmen zur Kompensation der Einnahmenausfälle für Gastronomie und Tourismus in Folge der jüngst verordneten Einschränkungen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/889,ANTR,SELBST,"[""F""]","[""Gesundheit und Ernährung"",""Wirtschaft""]","[""FREMDENVERKEHR"",""GESUNDHEIT""]","[""Gesundheit"",""Tourismus""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/889/imfname_837312.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/889/fname_837524.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/889/fnameorig_837524.html', 'type': 'HTML'}]"
A,895,23.09.2020,A,"1. COVID-19-Justiz-Begleitgesetz, Disziplinarstatut für Rechtsanwälte und Rechtsanwaltsanwärter u.a., Änderung",A,Selbständiger Antrag,/gegenstand/XXVII/A/895,ANTR,SELBST,"[""G"",""V""]","[""Gesundheit und Ernährung"",""Inneres und Recht""]","[""GESUNDHEIT"",""RECHTSANWÄLTE UND NOTARE"",""STRAFRECHT""]","[""Gesundheit"",""Notar"",""Rechtsanwalt"",""Strafrecht""]","[{'title': 'Selbständiger Antrag (gescanntes Original)', 'link': '/dokument/XXVII/A/895/imfname_837476.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/895/fname_838217.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/895/fnameorig_838217.html', 'type': 'HTML'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/895/fname_838502.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/895/fnameorig_838502.html', 'type': 'HTML'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/895/fname_839095.pdf', 'type': 'PDF'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/895/fnameorig_839095.html', 'type': 'HTML'}]"
A,897,23.09.2020,A(E),die vergleichsweise hohen Inhaftierungsraten Jugendlicher in Österreich und die Suche nach sinnvollen Alternativen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/897,ANTR,SELBST,"[""S""]","[""Familie und Generationen"",""Inneres und Recht""]","[""JUGEND"",""STRAFRECHT""]","[""junger Mensch"",""Strafrecht""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/897/imfname_837487.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/897/fname_839357.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/897/fnameorig_839357.html', 'type': 'HTML'}]"
A,902,23.09.2020,A(E),Zahlungen für Klimaschutzmaßnahmen im Ausland im Zuge der COVID-19-Wirtschaftskrise streichen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/902,ANTR,SELBST,"[""F""]","[""Gesundheit und Ernährung"",""Klima, Umwelt und Energie"",""Wirtschaft""]","[""GESUNDHEIT"",""UMWELTSCHUTZ"",""WIRTSCHAFTSPOLITIK""]","[""Gesundheit"",""Umwelt"",""Wirtschaft""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/902/imfname_837611.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVII/A/902/fname_839928.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVII/A/902/fnameorig_839928.html', 'type': 'HTML'}]"
A,917,07.10.2020,A(E),Verlängerung der finanziellen Unterstützungsmaßnahmen im Sport,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/917,ANTR,SELBST,"[""S""]","[""Gesundheit und Ernährung"",""Sport""]","[""GESUNDHEIT"",""SPORT""]","[""Gesundheit"",""Sport""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/917/imfname_840167.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/917/fname_840461.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/917/fnameorig_840461.html', 'type': 'HTML'}]"
A,923,14.10.2020,A(E),Forschungsstrategien für schonende Alternativen herkömmlicher chemisch-synthetischer Pestizide,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/923,ANTR,SELBST,"[""S""]","[""Innovation, Technologie und Forschung"",""Klima, Umwelt und Energie"",""Land- und Forstwirtschaft""]","[""LAND- UND FORSTWIRTSCHAFT"",""UMWELTSCHUTZ"",""WISSENSCHAFT UND FORSCHUNG""]","[""Forschung und geistiges Eigentum"",""Land- und Forstwirtschaft, Fischerei"",""Umwelt"",""Wissenschaften""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/923/imfname_841784.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/923/fname_844680.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/923/fnameorig_844680.html', 'type': 'HTML'}]"
A,935,14.10.2020,A(E),Priorität beim Mannschutz,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/935,ANTR,SELBST,"[""N""]","[""Landesverteidigung""]","[""LANDESVERTEIDIGUNG""]","[""Verteidigung""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/935/imfname_842091.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/935/fname_842410.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/935/fnameorig_842410.html', 'type': 'HTML'}]"
A,951,14.10.2020,A(E),Rechtsanspruch auf einen Kinderbetreuungsplatz ab dem 1. Kindergeburtstag,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/951,ANTR,SELBST,"[""N""]","[""Bildung"",""Familie und Generationen"",""Gesundheit und Ernährung""]","[""FAMILIENPOLITIK"",""GESUNDHEIT"",""ELEMENTARPÄDAGOGIK""]","[""Familie"",""Gesundheit"",""vorschulische Erziehung""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/951/imfname_842095.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/951/fname_842403.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/951/fnameorig_842403.html', 'type': 'HTML'}]"
A,953,14.10.2020,A,"Bundesverfassungsgesetz über die Rechte von Kindern, Änderung",A,Selbständiger Antrag,/gegenstand/XXVII/A/953,ANTR,SELBST,"[""N""]","[""Familie und Generationen"",""Inneres und Recht""]","[""MENSCHENRECHTE"",""BUNDESVERFASSUNG"",""JUGEND""]","[""junger Mensch"",""Menschenrechte"",""Verfassung""]","[{'title': 'Selbständiger Antrag (gescanntes Original)', 'link': '/dokument/XXVII/A/953/imfname_842115.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/953/fname_842172.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/953/fnameorig_842172.html', 'type': 'HTML'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/953/fname_842735.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/953/fnameorig_842735.html', 'type': 'HTML'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/953/fname_844540.pdf', 'type': 'PDF'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/953/fnameorig_844540.html', 'type': 'HTML'}]"
A,959,15.10.2020,A(E),Angleichung der Freibeträge für Auslandspensionsbezieher,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/959,ANTR,SELBST,"[""S"",""N""]","[""Budget und Finanzen"",""Soziales""]","[""STEUERN UND GEBÜHREN"",""PENSIONSSYSTEM""]","[""Altersversorgungssystem"",""Steuerwesen""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/959/imfname_842429.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/959/fname_842484.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/959/fnameorig_842484.html', 'type': 'HTML'}]"
